CustomerID,R,F,M,label
13669,-41.911816601354076,-954.2890733056709,-1835.7164601198708,一般发展客户
13670,-17.156955490242964,-909.2890733056709,-1704.5664601198705,一般发展客户
13672,208.90693339864592,-1134.2890733056709,-1867.876460119871,一般挽留客户
13673,-74.02223326802074,-1072.2890733056709,-1657.346460119871,一般发展客户
13675,58.94582228753482,-861.2890733056709,-1567.4464601198706,一般挽留客户
13678,59.05901673197926,-267.28907330567085,-1821.6664601198706,一般挽留客户
13680,-91.0888999346874,744.7109266943291,1668.1535398801307,重要保持客户
13681,-74.98195549024297,-831.2890733056709,-1226.4364601198708,一般发展客户
13682,94.89790562086814,-1181.2890733056709,-1994.7664601198708,一般挽留客户
13684,193.0597111764237,-1152.2890733056709,-1987.0364601198708,一般挽留客户
13685,-90.00139993468741,3864.710926694329,1065.1735398801306,重要保持客户
13686,90.1034611764237,-1121.2890733056709,-1982.2664601198708,一般挽留客户
13689,-29.070844379131852,-679.2890733056709,-1144.2664601198708,一般发展客户
13690,-33.14167771246519,-1124.2890733056709,-1882.0164601198708,一般发展客户
13692,-67.98473326802075,34.710926694329146,-565.9464601198704,一般保持客户
13694,-88.91181660135408,62120.71092669433,62985.353539880154,重要保持客户
13695,-61.11598326802074,411.71092669432915,449.863539880128,重要保持客户
13697,-53.89931660135407,-1014.2890733056709,-1902.9664601198708,一般发展客户
13699,62.783322287534816,-1125.2890733056709,-1745.6864601198708,一般挽留客户
13700,-66.05626104579852,1112.7109266943291,210.8535398801282,重要保持客户
13703,225.93679450975705,-1181.2890733056709,-1954.7664601198708,一般挽留客户
13704,-87.14862215690962,339.71092669432915,253.7935398801278,重要保持客户
13705,-85.03681660135408,-828.2890733056709,-1342.4064601198706,一般发展客户
13706,210.09582228753482,-1002.2890733056709,-1723.4764601198708,一般挽留客户
13707,174.7333222875348,-840.2890733056709,-1247.8564601198705,一般挽留客户
13708,178.91179450975704,-885.2890733056709,-1757.386460119871,一般挽留客户
13709,-88.95070549024297,2324.710926694329,4273.783539880133,重要保持客户
13710,-60.8590388235763,-1015.2890733056709,-1873.7864601198708,一般发展客户
13711,126.0472111764237,-1051.2890733056709,-1802.2064601198708,一般挽留客户
13712,153.9624889542015,-839.2890733056709,-1825.4264601198709,一般挽留客户
13715,188.67915562086816,-628.2890733056709,-974.9264601198711,一般挽留客户
13716,176.9097111764237,-1053.2890733056709,-1915.9864601198708,一般挽留客户
13717,-60.10695549024296,767.7109266943291,-609.2564601198706,一般保持客户
13718,153.92707228753483,-1018.2890733056709,-1747.7164601198708,一般挽留客户
13719,-77.15764993468741,-582.2890733056709,-1012.5864601198707,一般发展客户
13720,23.953461176423705,-690.2890733056709,-1254.366460119871,一般挽留客户
13721,-56.10139993468741,-875.2890733056709,-1530.126460119871,一般发展客户
13722,38.95485006531259,209.71092669432915,321.14353988013,重要价值客户
13723,124.77429450975704,-1148.2890733056709,-1854.4164601198709,一般挽留客户
13725,-42.93334437913185,-385.28907330567085,-73.70646011987037,一般发展客户
13726,-53.965288823576294,-137.28907330567085,-974.6064601198705,一般发展客户
13727,-63.9215388235763,-1029.2890733056709,-1720.7864601198708,一般发展客户
13728,-55.965288823576294,-733.2890733056709,-1038.126460119871,一般发展客户
13730,43.12776673197926,-703.2890733056709,-1301.6664601198709,一般挽留客户
13731,126.87915562086815,-913.2890733056709,-1443.6764601198709,一般挽留客户
13732,-64.17362215690963,-693.2890733056709,-1562.4064601198706,一般发展客户
13735,-67.9826499346874,-61.289073305670854,830.9735398801267,重要发展客户
13736,-87.1527888235763,-694.2890733056709,-1322.366460119871,一般发展客户
13737,107.79651673197925,-1066.2890733056709,-1714.6664601198709,一般挽留客户
13739,-74.08056660135408,-1137.2890733056709,-1837.3664601198707,一般发展客户
13740,148.04651673197927,-766.2890733056709,-1703.5164601198708,一般挽留客户
13741,-20.902788823576298,-973.2890733056709,-1385.836460119871,一般发展客户
13742,-75.97778882357629,-67.28907330567085,1076.7535398801301,重要发展客户
13743,-89.93751104579852,584.7109266943291,-712.6664601198711,一般保持客户
13744,2.847211176423704,57.710926694329146,-897.9064601198709,一般价值客户
13745,69.78887784309038,-695.2890733056709,-1754.2264601198708,一般挽留客户
13747,281.043044509757,-1183.2890733056709,-1974.6664601198709,一般挽留客户
13748,3.079155620868148,-752.2890733056709,-1106.016460119871,一般挽留客户
13750,-39.02570549024296,-675.2890733056709,-407.006460119871,一般发展客户
13751,195.82151673197927,-1039.2890733056709,-1758.0164601198708,一般挽留客户
13752,31.890961176423705,-315.28907330567085,-867.9864601198706,一般挽留客户
13753,194.9520722875348,-679.2890733056709,-1313.0064601198708,一般挽留客户
13754,58.99165562086815,-977.2890733056709,-1771.6664601198709,一般挽留客户
13755,-89.03264993468741,72.71092669432915,107.0835398801305,重要保持客户
13756,-90.21181660135407,1996.7109266943291,3135.253539880124,重要保持客户
13758,-80.98056660135407,652.7109266943291,1136.2835398801303,重要保持客户
13759,-59.130566601354076,-904.2890733056709,-1394.856460119871,一般发展客户
13760,-38.190288823576296,-994.2890733056709,-1767.4764601198708,一般发展客户
13761,-42.09862215690963,-549.2890733056709,-983.6164601198707,一般发展客户
13762,126.09998895420148,-919.2890733056709,-1747.5464601198707,一般挽留客户
13763,-29.148622156909628,-463.28907330567085,-339.30646011987096,一般发展客户
13764,-22.016677712465185,-259.28907330567085,-532.5064601198706,一般发展客户
13767,-90.13959437913185,6130.710926694329,15166.093539880138,重要保持客户
13769,-90.14514993468741,-28.289073305670854,742.2435398801285,重要发展客户
13771,-28.110427712465185,285.71092669432915,580.1835398801304,重要保持客户
13772,-59.002788823576296,-645.2890733056709,-922.1364601198707,一般发展客户
13774,-11.018761045798518,-999.2890733056709,-1709.2664601198708,一般发展客户
13777,-92.03195549024296,11705.71092669433,23922.89353988011,重要保持客户
13778,10.843044509757037,-1121.2890733056709,-1875.5664601198707,一般挽留客户
13780,-85.0902888235763,-873.2890733056709,-1694.2564601198708,一般发展客户
13781,157.9798500653126,-1161.2890733056709,-1926.4264601198709,一般挽留客户
13782,-80.01042771246519,-820.2890733056709,-1142.2664601198717,一般发展客户
13784,-82.91251104579852,1301.7109266943291,408.52353988012874,重要保持客户
13786,274.90693339864595,-1055.2890733056709,-1823.8664601198707,一般挽留客户
13787,-17.01876104579852,-854.2890733056709,-1745.2264601198708,一般发展客户
13790,-88.17292771246518,-443.28907330567085,-1705.4664601198708,一般发展客户
13791,34.99651673197926,8.710926694329146,-538.2664601198708,一般价值客户
13792,-26.119455490242963,-1099.2890733056709,-1858.7164601198708,一般发展客户
13798,-91.17501104579851,22756.71092669433,35099.58353988011,重要保持客户
13799,23.98054450975704,-789.2890733056709,-1365.4064601198706,一般挽留客户
13800,216.96665562086815,-860.2890733056709,-1495.946460119871,一般挽留客户
13801,-25.941677712465186,-1023.2890733056709,-1729.4664601198708,一般发展客户
13802,46.031238954201484,1380.7109266943291,2545.15353988013,重要价值客户
13803,162.9458222875348,-1070.2890733056709,-1777.1964601198706,一般挽留客户
13804,-62.036816601354076,306.71092669432915,581.5235398801296,重要保持客户
13805,-40.13264993468741,708.7109266943291,-1129.6664601198709,一般保持客户
13806,-29.002788823576296,-1135.2890733056709,-1797.8864601198707,一般发展客户
13807,274.8270722875348,-1155.2890733056709,-1941.6664601198709,一般挽留客户
13808,-87.02709437913185,-409.28907330567085,-306.6064601198707,一般发展客户
13809,212.93332228753482,-1162.2890733056709,-1899.2164601198708,一般挽留客户
13810,-63.87084437913185,-879.2890733056709,-555.2564601198708,一般发展客户
13811,91.07290562086814,-1123.2890733056709,-1239.7664601198708,一般挽留客户
13812,-50.11667771246518,-858.2890733056709,-1515.2664601198708,一般发展客户
13813,-52.95764993468741,-639.2890733056709,-687.4064601198713,一般发展客户
13814,-0.08959437913185185,-327.28907330567085,-475.14646011987065,一般发展客户
13815,-70.11112215690963,1368.7109266943291,1973.0935398801275,重要保持客户
13816,-68.87431660135407,-922.2890733056709,-1482.5964601198707,一般发展客户
13817,-63.256955490242966,-980.2890733056709,-1671.2864601198708,一般发展客户
13819,209.0423500653126,-82.28907330567085,-913.9164601198709,一般挽留客户
13821,52.07637784309037,-1038.2890733056709,-1668.626460119871,一般挽留客户
13822,-87.02362215690962,-580.2890733056709,-1422.2664601198708,一般发展客户
13823,-73.94653882357629,-752.2890733056709,-1096.6064601198707,一般发展客户
13824,-60.04306660135408,-423.28907330567085,-355.32646011987094,一般发展客户
13826,83.91040562086815,-1109.2890733056709,-1864.7664601198708,一般挽留客户
13827,-35.04098326802074,-1050.2890733056709,-1642.216460119871,一般发展客户
13828,-70.1826499346874,-880.2890733056709,-1844.7764601198708,一般发展客户
13831,-76.16806660135407,-446.28907330567085,148.723539880129,重要发展客户
13832,-73.16459437913186,-1163.2890733056709,-2002.0664601198707,一般发展客户
13833,66.92498895420148,-1073.2890733056709,-1669.4664601198708,一般挽留客户
13835,-67.16528882357629,-749.2890733056709,-1219.6964601198706,一般发展客户
13837,118.9784611764237,-1008.2890733056709,-1783.0264601198708,一般挽留客户
13838,-86.97292771246518,-928.2890733056709,-1362.5364601198708,一般发展客户
13841,159.9784611764237,-1091.2890733056709,-1969.2664601198708,一般挽留客户
13842,-33.966677712465184,576.7109266943291,1331.3535398801282,重要保持客户
13844,-81.07084437913186,-995.2890733056709,-1692.6464601198709,一般发展客户
13845,-27.865288823576297,-1009.2890733056709,-1741.2864601198708,一般发展客户
13846,-68.01945549024296,-803.2890733056709,-1189.2064601198704,一般发展客户
13848,-0.05487215690962963,2508.710926694329,-799.2664601198708,一般保持客户
13849,-40.97223326802074,-175.28907330567085,-516.3164601198707,一般发展客户
13850,36.899294509757034,-247.28907330567085,-458.7864601198712,一般挽留客户
13851,2.960405620868148,513.7109266943291,597.1935398801293,重要价值客户
13853,-35.11042771246519,-879.2890733056709,-964.1264601198707,一般发展客户
13854,-83.89376104579851,1104.7109266943291,6055.253539880128,重要保持客户
13856,76.06665562086815,-697.2890733056709,-1665.7664601198708,一般挽留客户
13858,-35.193066601354076,-1116.2890733056709,-1838.0964601198707,一般发展客户
13859,233.80901673197926,-1062.2890733056709,-1853.1064601198707,一般挽留客户
13860,-91.05417771246519,-600.2890733056709,-808.3664601198705,一般发展客户
13862,-74.19792771246519,496.71092669432915,155.09353988013027,重要保持客户
13863,155.0548500653126,-967.2890733056709,-1748.4864601198708,一般挽留客户
13865,-34.0777888235763,-987.2890733056709,-1552.7064601198708,一般发展客户
13866,-18.135427712465184,-1134.2890733056709,-1908.5964601198707,一般发展客户
13867,-61.17292771246519,-678.2890733056709,-1038.9764601198706,一般发展客户
13868,-85.20348326802075,772.7109266943291,1138.2735398801292,重要保持客户
13869,30.906933398645926,529.7109266943291,1050.6835398801327,重要价值客户
13870,-90.07223326802074,133.71092669432915,716.6735398801297,重要保持客户
13871,-69.9652888235763,1614.7109266943291,4348.983539880133,重要保持客户
13873,27.063183398645926,-1051.2890733056709,-1664.6664601198709,一般挽留客户
13874,265.72151673197925,-1011.2890733056709,-1513.8164601198707,一般挽留客户
13875,-38.91459437913185,124.71092669432915,-267.47646011987035,一般保持客户
13876,-28.946538823576297,-1155.2890733056709,-1931.5664601198707,一般发展客户
13877,-6.173622156909629,-1083.2890733056709,-1937.0264601198708,一般发展客户
13878,-38.027788823576294,-716.2890733056709,-772.7364601198708,一般发展客户
13880,-71.08681660135407,650.7109266943291,1165.5035398801297,重要保持客户
13881,-89.04931660135408,8926.71092669433,15105.253539880123,重要保持客户
13882,-89.9840388235763,-238.28907330567085,-863.1364601198709,一般发展客户
13883,-81.96251104579852,244.71092669432915,620.2135398801274,重要保持客户
13884,-85.20209437913185,-891.2890733056709,-1266.6664601198706,一般发展客户
13885,96.85554450975704,-1009.2890733056709,-1547.4664601198706,一般挽留客户
13886,-21.068066601354076,-1065.2890733056709,-1810.7064601198708,一般发展客户
13887,111.76179450975704,-1044.2890733056709,-1704.7164601198708,一般挽留客户
13888,27.059711176423704,-933.2890733056709,-1448.6364601198707,一般挽留客户
13889,0.10137784309037037,-1045.2890733056709,-1637.3664601198707,一般挽留客户
13890,-91.16459437913186,-360.28907330567085,-170.45646011987128,一般发展客户
13892,-66.00764993468741,-208.28907330567085,-1421.2964601198707,一般发展客户
13893,205.00623895420148,-1001.2890733056709,-1233.1664601198709,一般挽留客户
13894,-68.9201499346874,-837.2890733056709,-1489.6464601198709,一般发展客户
13895,-64.22084437913185,173.71092669432915,538.8035398801285,重要保持客户
13897,-42.11876104579852,-991.2890733056709,-1743.106460119871,一般发展客户
13898,233.04929450975703,-1058.2890733056709,-1898.3364601198707,一般挽留客户
13899,-76.0840388235763,-1035.2890733056709,-1665.7464601198708,一般发展客户
13900,90.67568339864593,-761.2890733056709,-1313.316460119871,一般挽留客户
13901,-20.131261045798517,547.7109266943291,812.933539880129,重要保持客户
13904,-55.08473326802074,-859.2890733056709,-1721.626460119871,一般发展客户
13908,-13.006955490242962,286.71092669432915,315.2835398801276,重要保持客户
13911,-35.16945549024296,1539.7109266943291,526.6435398801282,重要保持客户
13914,-80.95556660135408,-811.2890733056709,-1427.816460119871,一般发展客户
13917,-42.92848326802074,-963.2890733056709,-1782.2264601198708,一般发展客户
13918,-43.031955490242964,-51.289073305670854,-841.4264601198706,一般发展客户
13919,-33.11459437913185,-717.2890733056709,-1669.4564601198708,一般发展客户
13922,259.0423500653126,-1098.2890733056709,-1882.0164601198708,一般挽留客户
13923,-39.03751104579852,-1006.2890733056709,-1703.1364601198707,一般发展客户
13924,-90.91667771246519,383.71092669432915,-215.41646011987064,一般保持客户
13925,-0.04723326802074074,-860.2890733056709,-1376.0164601198708,一般发展客户
13926,-69.06737215690963,-1087.2890733056709,-1830.4164601198709,一般发展客户
13927,-18.01459437913185,-977.2890733056709,-1705.2764601198708,一般发展客户
13928,-81.95417771246518,-1062.2890733056709,-1589.6964601198708,一般发展客户
13929,76.84235006531259,-1048.2890733056709,-1211.6164601198707,一般挽留客户
13930,-34.92084437913185,-917.2890733056709,-1716.9264601198709,一般发展客户
13931,3.0604056208681483,-466.28907330567085,-816.7364601198706,一般挽留客户
13932,201.98401673197927,-1119.2890733056709,-1746.8664601198707,一般挽留客户
13933,16.899988954201483,-986.2890733056709,-1445.4764601198708,一般挽留客户
13934,171.12498895420148,-801.2890733056709,-1132.166460119871,一般挽留客户
13936,87.11943339864592,-861.2890733056709,-1677.6864601198708,一般挽留客户
13937,76.79443339864592,-1068.2890733056709,-1895.4164601198709,一般挽留客户
13938,-57.12362215690963,-1121.2890733056709,-1982.6064601198707,一般发展客户
13939,-69.07917771246518,-344.28907330567085,-1485.716460119871,一般发展客户
13940,-75.15001104579852,-675.2890733056709,-1215.1264601198704,一般发展客户
13941,-70.91945549024297,1172.7109266943291,3058.6935398801293,重要保持客户
13946,-13.079177712465185,-748.2890733056709,-1492.6964601198706,一般发展客户
13947,-27.12709437913185,-1147.2890733056709,-1963.6664601198709,一般发展客户
13948,268.0562389542015,-1151.2890733056709,-1952.2664601198708,一般挽留客户
13949,-89.91389993468741,1282.7109266943291,373.05353988012666,重要保持客户
13950,-81.12848326802074,-868.2890733056709,-1309.2064601198708,一般发展客户
13951,83.78887784309038,-732.2890733056709,-1379.816460119871,一般挽留客户
13952,125.11040562086815,239.71092669432915,1196.8045398801291,重要价值客户
13953,-85.1840388235763,1532.7109266943291,1461.4135398801295,重要保持客户
13954,-91.04931660135408,-1041.2890733056709,-1614.3464601198707,一般发展客户
13955,61.76387784309037,-1037.2890733056709,-1731.3064601198707,一般挽留客户
13956,-87.07014993468741,-700.2890733056709,-1027.8464601198705,一般发展客户
13959,-13.143761045798518,-834.2890733056709,-1456.066460119871,一般发展客户
13960,-71.15834437913185,-1049.2890733056709,-1824.0464601198707,一般发展客户
13962,-70.88056660135408,-1104.2890733056709,-1884.7164601198708,一般发展客户
13963,215.8722111764237,-731.2890733056709,-1389.7264601198708,一般挽留客户
13967,52.98401673197926,-1149.2890733056709,-1973.5664601198707,一般挽留客户
13969,-85.14723326802074,3350.710926694329,6999.673539880132,重要保持客户
13971,-74.01876104579851,652.7109266943291,703.9935398801294,重要保持客户
13972,-22.010427712465184,-1004.2890733056709,-1864.0164601198708,一般发展客户
13973,194.84582228753482,-1082.2890733056709,-1789.5664601198707,一般挽留客户
13974,-43.126399934687406,-942.2890733056709,-1640.6764601198709,一般发展客户
13975,-61.069455490242966,540.7109266943291,472.0135398801285,重要保持客户
13976,114.10137784309038,-1037.2890733056709,-1696.2864601198708,一般挽留客户
13978,-77.99792771246518,-876.2890733056709,-1857.4764601198708,一般发展客户
13979,-19.07848326802074,-552.2890733056709,-1184.3964601198707,一般发展客户
13980,-32.07987215690963,-1019.2890733056709,-1854.1264601198707,一般发展客户
13982,-53.19792771246519,-55.289073305670854,-182.45646011987083,一般发展客户
13983,-62.97709437913185,-8.289073305670854,549.1635398801291,重要发展客户
13984,-66.04098326802074,-512.2890733056709,-1133.7564601198706,一般发展客户
13985,-88.22709437913186,2253.710926694329,5005.863539880134,重要保持客户
13986,-75.13959437913185,-761.2890733056709,-1733.8064601198707,一般发展客户
13988,-72.94167771246518,1852.7109266943291,2093.69353988013,重要保持客户
13989,-26.92223326802074,121.71092669432915,-788.1864601198711,一般保持客户
13990,120.8472111764237,-1001.2890733056709,-1742.9664601198708,一般挽留客户
13991,-80.19376104579852,-193.28907330567085,-1198.296460119871,一般发展客户
13992,-62.155566601354074,-1127.2890733056709,-1977.4664601198708,一般发展客户
13993,-49.89376104579852,-291.28907330567085,1412.0935398801294,重要发展客户
13994,-88.97639993468741,-251.28907330567085,258.87353988013,重要发展客户
13995,-77.11320549024296,-312.28907330567085,-660.5764601198712,一般发展客户
13999,-82.0840388235763,1051.7109266943291,1847.5435398801328,重要保持客户
14000,118.78401673197926,-481.28907330567085,-1418.6064601198707,一般挽留客户
14001,-46.9527888235763,-229.28907330567085,-11.186460119870844,一般发展客户
14002,41.82221117642371,-314.28907330567085,-1524.5364601198708,一般挽留客户
14004,-49.125705490242964,1476.7109266943291,2528.3735398801286,重要保持客户
14005,-83.04306660135407,1286.7109266943291,820.4535398801299,重要保持客户
14006,23.083322287534816,-550.2890733056709,-1092.0764601198707,一般挽留客户
14009,105.82776673197925,-826.2890733056709,-1358.6564601198709,一般挽留客户
14012,184.9673500653126,-1031.2890733056709,-1725.4664601198708,一般挽留客户
14013,17.859711176423705,-729.2890733056709,-1581.2464601198708,一般挽留客户
14014,-15.068761045798519,-115.28907330567085,-1549.0864601198707,一般发展客户
14015,-39.932649934687404,-813.2890733056709,-1136.9264601198706,一般发展客户
14016,69.00693339864593,933.7109266943291,2286.9435398801293,重要价值客户
14019,-45.940288823576296,-154.28907330567085,-632.6564601198704,一般发展客户
14020,-75.90487215690963,-750.2890733056709,-1411.4664601198706,一般发展客户
14021,62.8284611764237,-999.2890733056709,-1422.3664601198707,一般挽留客户
14022,132.87498895420148,-704.2890733056709,-1614.2664601198708,一般挽留客户
14023,-85.0965388235763,-846.2890733056709,-1470.196460119871,一般发展客户
14024,29.006238954201482,-1041.2890733056709,-1726.5664601198707,一般挽留客户
14027,-31.890288823576295,-1129.2890733056709,-1949.4464601198708,一般发展客户
14029,-29.12987215690963,-993.2890733056709,-1586.606460119871,一般发展客户
14030,-74.21459437913185,287.71092669432915,305.8235398801289,重要保持客户
14031,-85.23195549024297,4596.710926694329,15232.593539880127,重要保持客户
14032,-90.15556660135407,840.7109266943291,921.3235398801298,重要保持客户
14034,-70.09931660135408,-768.2890733056709,-1402.4464601198706,一般发展客户
14035,-63.93334437913185,-452.28907330567085,-626.2464601198706,一般发展客户
14036,192.0923500653126,-923.2890733056709,-1427.616460119871,一般挽留客户
14037,83.90415562086815,-1145.2890733056709,-1907.0664601198707,一般挽留客户
14038,-14.081955490242963,-226.28907330567085,-493.8864601198718,一般发展客户
14039,-59.08959437913185,-1099.2890733056709,-1902.0664601198707,一般发展客户
14040,-52.04376104579852,362.71092669432915,1560.6535398801288,重要保持客户
14041,173.92637784309036,-1097.2890733056709,-1912.8564601198707,一般挽留客户
14044,-66.01806660135408,-883.2890733056709,-1401.4464601198715,一般发展客户
14045,16.84165562086815,-656.2890733056709,-394.51646011987077,一般挽留客户
14046,191.8687389542015,-731.2890733056709,-1899.2764601198708,一般挽留客户
14047,-84.0027888235763,-810.2890733056709,-745.6564601198709,一般发展客户
14048,212.86526673197926,-903.2890733056709,-1644.336460119871,一般挽留客户
14049,-76.02848326802074,2678.710926694329,3627.453539880126,重要保持客户
14050,-60.93126104579852,-502.28907330567085,-1307.9064601198706,一般发展客户
14051,-91.94514993468741,2564.710926694329,13556.123539880118,重要保持客户
14052,-73.03542771246518,-1102.2890733056709,-1828.9064601198709,一般发展客户
14053,31.883322287534813,-976.2890733056709,-1794.0164601198708,一般挽留客户
14054,-27.17362215690963,-1129.2890733056709,-1961.8064601198707,一般发展客户
14055,13.85762784309037,-975.2890733056709,-1328.6264601198707,一般挽留客户
14056,-91.08126104579851,3081.710926694329,6160.383539880109,重要保持客户
14057,-68.95348326802075,3684.710926694329,4163.693539880131,重要保持客户
14059,174.06457228753482,-1063.2890733056709,-1870.6664601198709,一般挽留客户
14060,-88.03473326802074,4194.710926694329,4086.1535398801275,重要保持客户
14062,-82.9340388235763,4401.710926694329,8410.58353988013,重要保持客户
14064,-63.06598326802074,596.7109266943291,-700.5264601198705,一般保持客户
14066,173.97082228753482,-1146.2890733056709,-1901.7164601198708,一般挽留客户
14067,-28.945844379131852,-830.2890733056709,-1679.566460119871,一般发展客户
14068,227.81735006531258,-1118.2890733056709,-1788.4164601198709,一般挽留客户
14071,-89.03334437913185,-196.28907330567085,-615.4464601198679,一般发展客户
14073,-60.17362215690963,-1061.2890733056709,-1903.2264601198708,一般发展客户
14075,-87.87431660135407,-437.28907330567085,-1112.006460119871,一般发展客户
14076,36.847211176423706,-1110.2890733056709,-1931.7964601198707,一般挽留客户
14077,-52.03889993468741,-923.2890733056709,-1554.8464601198707,一般发展客户
14078,8.974294509757037,-881.2890733056709,-1004.8964601198704,一般挽留客户
14079,31.978461176423703,-890.2890733056709,-1679.1664601198709,一般挽留客户
14080,-59.97917771246519,-1143.2890733056709,-2008.6664601198709,一般发展客户
14081,209.80693339864592,-595.2890733056709,-1119.7464601198708,一般挽留客户
14082,272.0256833986459,-1081.2890733056709,-1872.0164601198708,一般挽留客户
14083,-88.06598326802074,-459.28907330567085,-1035.836460119871,一般发展客户
14085,-90.08820549024296,1992.7109266943291,2394.2735398801265,重要保持客户
14087,-90.04306660135407,-940.2890733056709,-1859.8464601198707,一般发展客户
14088,-82.19237215690963,11473.71092669433,48437.54353988013,重要保持客户
14089,-35.95764993468741,-1057.2890733056709,-1893.2664601198708,一般发展客户
14090,232.03332228753482,-1119.2890733056709,-1977.9464601198708,一般挽留客户
14092,-85.02362215690962,874.7109266943291,2022.6435398801323,重要保持客户
14093,-80.20001104579852,-785.2890733056709,-1611.4164601198709,一般发展客户
14096,-88.23473326802075,15160.71092669433,63110.52353987979,重要保持客户
14098,-55.940288823576296,-1087.2890733056709,-1906.9164601198709,一般发展客户
14099,-76.09306660135407,987.7109266943291,1049.9035398801298,重要保持客户
14100,45.02637784309037,-1127.2890733056709,-1859.3664601198707,一般挽留客户
14101,-19.034038823576296,5750.710926694329,3922.523539880129,重要保持客户
14102,-87.16598326802074,-230.28907330567085,-693.9864601198706,一般发展客户
14104,61.95068339864593,-1119.2890733056709,-1838.0564601198707,一般挽留客户
14105,146.73679450975703,-391.28907330567085,-788.0364601198705,一般挽留客户
14107,-41.02292771246518,601.7109266943291,648.9635398801292,重要保持客户
14108,-61.95973326802074,-810.2890733056709,-1456.3564601198707,一般发展客户
14109,-19.943761045798517,-1103.2890733056709,-1910.0664601198707,一般发展客户
14110,-89.03264993468741,1253.7109266943291,3628.883539880128,重要保持客户
14111,-78.08681660135407,-733.2890733056709,-1361.4164601198709,一般发展客户
14112,-70.03542771246518,459.71092669432915,860.8835398801266,重要保持客户
14113,-89.02709437913185,-446.28907330567085,-213.84646011987024,一般发展客户
14114,181.0812389542015,-1090.2890733056709,-1667.7364601198708,一般挽留客户
14116,-72.9513999346874,-484.28907330567085,-671.5264601198705,一般发展客户
14117,51.07637784309037,-1119.2890733056709,-1964.2664601198708,一般挽留客户
14121,-89.0277888235763,890.7109266943291,725.8835398801289,重要保持客户
14124,-8.07848326802074,426.71092669432915,-1634.6864601198708,一般保持客户
14125,-82.04723326802075,448.71092669432915,686.1635398801309,重要保持客户
14126,-85.00417771246518,-683.2890733056709,-1348.1364601198707,一般发展客户
14127,30.034711176423702,-870.2890733056709,-1344.5564601198712,一般挽留客户
14128,-32.01459437913185,-627.2890733056709,-1416.7664601198708,一般发展客户
14129,-90.97431660135408,-599.2890733056709,-930.4064601198709,一般发展客户
14130,226.81526673197925,-933.2890733056709,-1570.4064601198709,一般挽留客户
14132,-90.08056660135408,2176.710926694329,1531.7635398801303,重要保持客户
14133,37.003461176423706,-843.2890733056709,-1448.626460119871,一般挽留客户
14135,-90.99931660135407,2658.710926694329,2636.0435398801296,重要保持客户
14138,-91.0451499346874,-581.2890733056709,-1071.8864601198702,一般发展客户
14139,-46.07987215690963,-681.2890733056709,-1638.4464601198708,一般发展客户
14140,-88.89306660135408,-380.28907330567085,-1119.216460119871,一般发展客户
14141,-89.92639993468741,-836.2890733056709,-1139.1364601198707,一般发展客户
14142,280.7958222875348,-878.2890733056709,-1742.4564601198708,一般挽留客户
14143,41.07707228753481,-1161.2890733056709,-1938.4664601198708,一般挽留客户
14145,-46.02153882357629,-435.28907330567085,1687.933539880129,重要发展客户
14146,-83.94376104579852,1245.7109266943291,2136.7335398801283,重要保持客户
14147,-14.271538823576297,-1083.2890733056709,-1570.8664601198707,一般发展客户
14148,140.98401673197927,-1175.2890733056709,-1897.0664601198707,一般挽留客户
14149,128.0798500653126,-973.2890733056709,-1607.6464601198707,一般挽留客户
14150,-56.93473326802074,-695.2890733056709,-1395.6264601198707,一般发展客户
14152,-17.05209437913185,-480.28907330567085,-1432.9764601198706,一般发展客户
14154,146.80068339864593,-726.2890733056709,-708.6464601198704,一般挽留客户
14155,173.89304450975703,-1166.2890733056709,-1935.5164601198708,一般挽留客户
14156,-82.96876104579852,56693.71092669433,115325.36353987992,重要保持客户
14157,-72.9951499346874,-907.2890733056709,-1621.3864601198707,一般发展客户
14158,-52.14514993468741,-410.28907330567085,-1546.6064601198707,一般发展客户
14159,-73.03959437913186,3216.710926694329,2638.7435398801194,重要保持客户
14161,122.99860006531259,-736.2890733056709,-943.7464601198708,一般挽留客户
14162,81.00207228753482,-1049.2890733056709,-1764.9064601198706,一般挽留客户
14163,-5.152094379131852,-298.28907330567085,391.64353988013,重要发展客户
14164,-22.03126104579852,-158.28907330567085,-422.49646011987056,一般发展客户
14165,182.95832228753483,-1137.2890733056709,-1931.7264601198708,一般挽留客户
14167,-53.11806660135407,-1041.2890733056709,-1479.4264601198709,一般发展客户
14171,5.78887784309037,-1024.2890733056709,-1690.4764601198708,一般挽留客户
14173,-82.01042771246519,-1041.2890733056709,-1603.4264601198706,一般发展客户
14174,-59.068066601354076,-1097.2890733056709,-1919.8064601198707,一般发展客户
14175,-33.01112215690963,323.71092669432915,1168.0335398801299,重要保持客户
14176,204.93540562086815,-982.2890733056709,-1477.3664601198707,一般挽留客户
14177,-6.147233268020741,-986.2890733056709,-1494.8564601198707,一般发展客户
14178,-84.0152888235763,313.71092669432915,-433.3364601198707,一般保持客户
14179,-52.01945549024296,-861.2890733056709,-1334.486460119871,一般发展客户
14180,-81.97014993468741,-472.28907330567085,2694.253539880127,重要发展客户
14184,-26.044455490242964,-1064.2890733056709,-1601.376460119871,一般发展客户
14185,238.90762784309038,-1185.2890733056709,-1856.6164601198707,一般挽留客户
